project_id,project_name,program_group,project_start_date,project_completion_date,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income,low_income_units,moderate_income,middle_income,other,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,senior_units,planned_tax_benefit
73782,9048 REALTY LLC,Multifamily Incentives Program,2022-04-13T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,2,0,2,0,2,6,0,421a
73785,1000 WOODYCREST AVENUE,Multifamily Incentives Program,2022-04-13T00:00:00.000,2023-06-16T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,25,0,25,0,25,25,0,421a
73786,1115 DECATUR STREET APARTMENTS,Multifamily Incentives Program,2022-03-16T00:00:00.000,2022-07-15T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
73787,1111 DECATUR STREET APARTMENTS,Multifamily Incentives Program,2022-03-16T00:00:00.000,2022-08-25T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
73788,948 NEW YORK AVE,Multifamily Incentives Program,2022-03-14T00:00:00.000,2022-12-12T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,16,0,421a
73789,175 PALMETTO STREET  APARTMENTS,Multifamily Incentives Program,2022-03-07T00:00:00.000,2022-08-19T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
73790,960 KELLY STREET APARTMENTS,Multifamily Incentives Program,2022-01-31T00:00:00.000,2022-07-15T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,17,0,17,0,17,18,0,421a
73791,810 EAST 165TH STREET,Multifamily Incentives Program,2022-01-06T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,2,0,2,0,2,6,0,421a
73792,241-243 EAST 202 STREET,Multifamily Incentives Program,2022-02-15T00:00:00.000,2023-08-24T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,41,0,41,0,41,42,0,421a
73808,CONFIDENTIAL,Confidential,2023-04-07T00:00:00.000,2023-04-07T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
73809,CONFIDENTIAL,Confidential,2023-04-07T00:00:00.000,2023-04-07T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
73810,CONFIDENTIAL,Confidential,2023-04-11T00:00:00.000,2023-04-11T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
73811,CONFIDENTIAL,Confidential,2023-04-11T00:00:00.000,2023-04-11T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
73812,CONFIDENTIAL,Confidential,2023-04-13T00:00:00.000,2023-04-13T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
73814,164 4TH AVENUE,Multifamily Incentives Program,2024-02-02T00:00:00.000,,No,Non Prevailing Wage,0,38,0,0,0,0,38,0,38,188,0,421a
73815,CONFIDENTIAL,Confidential,2023-08-18T00:00:00.000,2023-12-01T00:00:00.000,No,Non Prevailing Wage,1,0,0,0,0,0,1,0,1,1,0,
73836,HELP. 314 HINSDALE STREET.BUILDING C,Multifamily Finance Program,2024-05-30T00:00:00.000,,No,Non Prevailing Wage,48,5,25,0,0,1,79,0,79,79,0,420c
73843,RED OAK.HUDMF.FY24,Multifamily Finance Program,2023-12-08T00:00:00.000,2023-12-08T00:00:00.000,Yes,Non Prevailing Wage,210,12,3,0,4,1,230,0,230,230,230,Article V
73858,CONFIDENTIAL,Confidential,2023-04-14T00:00:00.000,2023-04-14T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
73859,CONFIDENTIAL,Confidential,2023-04-14T00:00:00.000,2023-04-14T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
73872,4720 THIRD AVENUE,Multifamily Incentives Program,2024-05-08T00:00:00.000,,No,Non Prevailing Wage,0,0,35,0,0,0,35,0,35,165,0,421a
73874,2005 3RD AVENUE,Multifamily Incentives Program,2024-06-18T00:00:00.000,,No,Non Prevailing Wage,0,21,21,0,6,0,48,0,48,209,0,421a
73888,CONFIDENTIAL,Confidential,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
73889,CONFIDENTIAL,Confidential,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
73890,CONFIDENTIAL,Confidential,2023-04-24T00:00:00.000,2023-04-24T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
73891,CONFIDENTIAL,Confidential,2023-04-28T00:00:00.000,2023-04-28T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
73895,CONFIDENTIAL,Confidential,2023-04-28T00:00:00.000,2023-04-28T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
73900,CONFIDENTIAL,Confidential,2023-04-28T00:00:00.000,2023-04-28T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
73905,CONFIDENTIAL,Confidential,2023-05-24T00:00:00.000,2024-03-19T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
73942,BROOKLYN - 335 BOND STREET_MIH73534,Multifamily Incentives Program,2023-10-18T00:00:00.000,,No,Non Prevailing Wage,0,7,7,4,0,0,18,0,18,70,0,421a
73945,CONFIDENTIAL,Confidential,2023-11-27T00:00:00.000,,No,Non Prevailing Wage,3,0,0,0,0,0,0,3,3,3,0,
73946,CONFIDENTIAL,Confidential,2023-05-19T00:00:00.000,2023-11-09T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,2,2,0,
73947,CONFIDENTIAL,Confidential,2023-05-10T00:00:00.000,2023-12-04T00:00:00.000,No,Non Prevailing Wage,1,0,0,0,0,0,0,1,1,1,0,
73949,CONFIDENTIAL,Confidential,2023-05-04T00:00:00.000,2023-11-16T00:00:00.000,No,Non Prevailing Wage,0,2,0,0,0,0,0,2,2,2,2,
73950,CONFIDENTIAL,Confidential,2023-05-08T00:00:00.000,2023-12-06T00:00:00.000,No,Non Prevailing Wage,0,0,0,2,0,0,0,2,2,2,0,
73952,33-39 4 STREET,Multifamily Incentives Program,2024-06-21T00:00:00.000,,No,Non Prevailing Wage,0,9,9,0,2,0,20,0,20,82,0,421a
73953,CONFIDENTIAL,Confidential,2023-05-08T00:00:00.000,2023-10-25T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
73988,CONFIDENTIAL,Confidential,2023-05-11T00:00:00.000,2023-08-09T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
73989,CONFIDENTIAL,Confidential,2023-05-23T00:00:00.000,2023-09-13T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,2,2,0,
73992,CONFIDENTIAL,Confidential,2023-05-15T00:00:00.000,2023-11-10T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
73993,CONFIDENTIAL,Confidential,2023-05-22T00:00:00.000,2024-03-27T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
73994,CONFIDENTIAL,Confidential,2023-05-26T00:00:00.000,2024-03-16T00:00:00.000,No,Non Prevailing Wage,1,0,0,0,0,0,0,1,1,1,0,
73995,CONFIDENTIAL,Confidential,2023-04-26T00:00:00.000,2023-11-13T00:00:00.000,No,Non Prevailing Wage,2,0,0,0,0,0,0,2,2,2,0,
73996,CONFIDENTIAL,Confidential,2023-05-05T00:00:00.000,2023-05-05T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
73997,CONFIDENTIAL,Confidential,2023-05-18T00:00:00.000,2023-05-18T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
73998,CONFIDENTIAL,Confidential,2023-05-19T00:00:00.000,2023-05-19T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
74000,CONFIDENTIAL,Confidential,2023-05-18T00:00:00.000,2024-03-19T00:00:00.000,No,Non Prevailing Wage,0,0,0,3,0,0,0,3,3,3,0,
74003,CONFIDENTIAL,Confidential,2023-05-26T00:00:00.000,2023-05-26T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
74005,CONFIDENTIAL,Confidential,2023-05-26T00:00:00.000,2023-05-26T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
74006,CONFIDENTIAL,Confidential,2023-05-31T00:00:00.000,2023-05-31T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
74007,CONFIDENTIAL,Confidential,2023-05-23T00:00:00.000,2023-11-03T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
74009,CONFIDENTIAL,Confidential,2023-05-30T00:00:00.000,2023-10-31T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
74010,CLARKSON ESTATES,Multifamily Incentives Program,2023-03-01T00:00:00.000,,No,Non Prevailing Wage,0,171,156,0,0,1,328,0,328,328,0,
74012,CONFIDENTIAL,Confidential,2023-05-09T00:00:00.000,2024-01-20T00:00:00.000,No,Non Prevailing Wage,0,0,0,2,0,0,0,2,2,2,0,
74015,CONFIDENTIAL,Confidential,2023-05-11T00:00:00.000,,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
74016,CONFIDENTIAL,Confidential,2023-05-30T00:00:00.000,2024-03-16T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,2,2,0,
74018,CONFIDENTIAL,Confidential,2023-04-10T00:00:00.000,2023-06-29T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,2,2,0,
74022,CONFIDENTIAL,Confidential,2023-05-18T00:00:00.000,,No,Non Prevailing Wage,2,0,0,0,0,0,0,2,2,2,0,
74024,CONFIDENTIAL,Confidential,2023-06-15T00:00:00.000,2023-12-30T00:00:00.000,No,Non Prevailing Wage,2,0,0,0,0,0,0,2,2,2,0,
74046,CONFIDENTIAL,Confidential,2023-05-09T00:00:00.000,2023-12-01T00:00:00.000,No,Non Prevailing Wage,0,0,0,2,0,0,0,2,2,2,0,
74052,CONFIDENTIAL,Confidential,2023-06-15T00:00:00.000,2023-12-05T00:00:00.000,No,Non Prevailing Wage,2,0,0,0,0,0,0,2,2,2,0,
74071,CONFIDENTIAL,Confidential,2023-12-22T00:00:00.000,2024-05-23T00:00:00.000,No,Non Prevailing Wage,0,2,0,0,0,0,0,2,2,2,0,
74072,120 EAST 144TH STREET,Multifamily Incentives Program,2024-03-29T00:00:00.000,,No,Non Prevailing Wage,0,0,86,0,0,0,86,0,86,452,0,421a
74077,129 3RD STREET,Multifamily Incentives Program,2024-02-29T00:00:00.000,,No,Non Prevailing Wage,0,13,17,0,3,0,33,0,33,130,0,421a
74090,CONFIDENTIAL,Confidential,2023-06-05T00:00:00.000,2023-08-17T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
74092,CONFIDENTIAL,Confidential,2023-06-14T00:00:00.000,2023-08-29T00:00:00.000,No,Non Prevailing Wage,2,0,0,0,0,0,0,2,2,2,0,
74093,EAST NEW YORK - EMERALD GREEN PHASE II YR15.FY23,Multifamily Finance Program,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,Yes,Non Prevailing Wage,0,75,7,0,0,1,83,0,83,83,0,420c
74094,EAST NEW YORK - GRANT FORBELL  YR15.FY23,Multifamily Finance Program,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,Yes,Non Prevailing Wage,1,97,3,0,0,1,102,0,102,102,1,420c
74095,EAST NEW YORK - RUBY DUMONT YR15.FY23,Multifamily Finance Program,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,Yes,Non Prevailing Wage,0,32,3,0,0,1,36,0,36,36,0,420c
74096,EAST NEW YORK - THE WYONA  YR15.FY23,Multifamily Finance Program,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,Yes,Non Prevailing Wage,4,35,1,0,0,0,40,0,40,40,1,420c
74097,CONFIDENTIAL,Confidential,2024-04-11T00:00:00.000,,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,2,2,0,
74100,CONFIDENTIAL,Confidential,2023-06-02T00:00:00.000,2023-06-02T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
74101,CONFIDENTIAL,Confidential,2023-06-09T00:00:00.000,2023-06-09T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
74102,CONFIDENTIAL,Confidential,2023-06-09T00:00:00.000,2023-06-09T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
74103,CONFIDENTIAL,Confidential,2023-06-15T00:00:00.000,2023-06-15T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
74105,CONFIDENTIAL,Confidential,2023-06-16T00:00:00.000,2023-06-16T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
74108,CONFIDENTIAL,Confidential,2023-06-20T00:00:00.000,2023-06-20T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
74109,CONFIDENTIAL,Confidential,2023-06-23T00:00:00.000,2023-06-23T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
74113,CONFIDENTIAL,Confidential,2023-06-30T00:00:00.000,2023-06-30T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
74115,CONFIDENTIAL,Confidential,2023-07-13T00:00:00.000,2023-07-13T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
74116,CONFIDENTIAL,Confidential,2023-06-23T00:00:00.000,2023-10-24T00:00:00.000,No,Non Prevailing Wage,0,0,3,0,0,0,0,3,3,3,0,
74125,CONFIDENTIAL,Confidential,2023-12-08T00:00:00.000,2024-04-24T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
74133,2061 CROTONA AVENUE,Multifamily Incentives Program,2022-11-22T00:00:00.000,2024-05-15T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,26,0,26,0,26,26,0,421a
74134,MYRTLE POINT,Multifamily Incentives Program,2022-11-11T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,40,0,40,0,40,133,0,421a
74135,627 FRANKLIN AVE,Multifamily Incentives Program,2022-11-09T00:00:00.000,2023-07-11T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,10,0,421a
74136,1661 MADISON AVENUE APARTMENTS,Multifamily Incentives Program,2022-11-08T00:00:00.000,2023-11-02T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,14,0,421a
74137,269 WALLABOUT STREET,Multifamily Incentives Program,2022-11-02T00:00:00.000,2024-01-05T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,77,0,77,0,77,77,0,421a
74138,14-43 31ST AVENUE,Multifamily Incentives Program,2022-10-27T00:00:00.000,2023-12-07T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,7,0,7,0,7,21,0,421a
74139,728 ST LAWRENCE AVENUE APARTMENTS,Multifamily Incentives Program,2022-10-13T00:00:00.000,2024-01-09T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
74140,393 WEIRFILED STREET APARTMENT,Multifamily Incentives Program,2022-10-12T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,20,0,20,0,20,66,0,421a
74141,53 EAST 51 STREET,Multifamily Incentives Program,2022-09-28T00:00:00.000,2023-03-10T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,6,0,421a
74142,841A MORRIS PARK AVENUE APARTMENTS,Multifamily Incentives Program,2022-09-28T00:00:00.000,2023-08-31T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
74143,1882 BROADWAY APARTMENTS,Multifamily Incentives Program,2022-09-23T00:00:00.000,2024-03-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,20,0,20,0,20,66,0,421a
74145,57-14A AND 57-14B GRANGER STREET APARTMENTS,Multifamily Incentives Program,2022-09-12T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,4,0,4,0,4,12,0,421a
74147,739 EAST GUN HILL RD,Multifamily Incentives Program,2022-08-25T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,41,0,41,0,41,134,0,421a
74148,167 MALCOM X BLVD,Multifamily Incentives Program,2022-08-23T00:00:00.000,2023-07-17T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,10,0,421a
74150,147 STANHOPE STREET APARTMENTS,Multifamily Incentives Program,2022-08-15T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
74152,3606 HOLLAND AVE,Multifamily Incentives Program,2022-08-10T00:00:00.000,2023-09-06T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,4,0,4,0,4,11,0,421a
74153,2045 OCEAN APTS,Multifamily Incentives Program,2022-08-04T00:00:00.000,2023-08-14T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,15,0,15,0,15,50,0,421a
74154,PACIFIC PARK APARTMENTS,Multifamily Incentives Program,2022-07-26T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,240,0,240,0,240,798,0,421a
74155,1307 FINDLAY AVENUE,Multifamily Incentives Program,2022-07-21T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,12,0,12,0,12,13,0,421a
74156,1306 FINDLAY AVENUE APARTMENTS,Multifamily Incentives Program,2022-07-06T00:00:00.000,2022-12-30T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,29,0,29,0,29,30,0,421a
74157,ASTORIA WEST  PHASE TWO,Multifamily Incentives Program,2022-06-30T00:00:00.000,2023-01-20T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,80,0,80,0,80,266,0,421a
74158,35-20 LEAVITT STREET,Multifamily Incentives Program,2022-06-09T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,7,0,421a
74159,18 MONITOR STREET,Multifamily Incentives Program,2021-12-21T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,13,0,421a
74160,2588-2590 HEATH AVENUE,Multifamily Incentives Program,2021-11-22T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,7,0,421a
74161,30-75 32ND STREET APARTMENTS,Multifamily Incentives Program,2021-11-19T00:00:00.000,2023-03-27T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,7,0,421a
74162,1899 CROTONA AVENUE APARTMENTS,Multifamily Incentives Program,2021-11-01T00:00:00.000,2024-05-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,20,0,20,0,20,64,0,421a
74163,637 EAST 176 STREET APARTMENTS,Multifamily Incentives Program,2021-07-16T00:00:00.000,2022-12-12T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,14,0,14,0,14,46,0,421a
74164,63-16 102 STREET APARTMENT,Multifamily Incentives Program,2021-05-24T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,4,0,4,0,4,11,0,421a
74165,1522 -1524 NEW YORK AVENUE,Multifamily Incentives Program,2021-05-07T00:00:00.000,2022-11-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,18,0,421a
74166,4623 5TH AVENUE,Multifamily Incentives Program,2021-03-11T00:00:00.000,2023-08-25T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,2,0,2,0,2,6,0,421a
74167,634 POWELL STREET APARTMENTS,Multifamily Incentives Program,2023-04-19T00:00:00.000,2023-11-15T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,14,0,14,0,14,14,0,421a
74168,311 FRANKLIN AVENUE,Multifamily Incentives Program,2023-04-18T00:00:00.000,2023-10-17T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,10,0,421a
74169,921 EAGLE AVENUE,Multifamily Incentives Program,2023-04-18T00:00:00.000,2023-08-18T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,10,0,10,0,10,10,0,421a
74171,65-27 ROOSEVELT AVENUE APARTMENTS,Multifamily Incentives Program,2023-04-14T00:00:00.000,2023-09-28T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,9,0,421a
74173,99-49 66 AVENUE,Multifamily Incentives Program,2023-04-04T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,18,0,421a
74174,2556 BRIGGS AVENUE APARTMENTS,Multifamily Incentives Program,2023-04-04T00:00:00.000,2023-09-12T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,31,0,31,0,31,31,0,421a
74175,230 BOERUM STREET,Multifamily Incentives Program,2023-03-23T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
74179,64-16 WETHEROLE STREET APARTMENTS,Multifamily Incentives Program,2023-02-16T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,16,0,421a
74188,375 LEFFERTS AVENUE,Multifamily Incentives Program,2023-02-15T00:00:00.000,2023-09-06T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,13,0,13,0,13,41,0,421a
74189,1295 RODMAN PLACE APARTMENTS,Multifamily Incentives Program,2023-02-10T00:00:00.000,2023-05-12T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,45,0,45,0,45,46,0,421a
74190,492 KINGS HIGHWAY,Multifamily Incentives Program,2023-02-08T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,4,0,4,0,4,12,0,421a
74192,YELLOW STONE,Multifamily Incentives Program,2023-01-31T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,50,0,50,0,50,166,0,421a
74193,438 UNION AVENUE,Multifamily Incentives Program,2023-01-16T00:00:00.000,2023-08-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,4,0,4,0,4,13,0,421a
74194,3573 LACONIA AVENUE APARTMENTS,Multifamily Incentives Program,2023-01-12T00:00:00.000,2023-09-06T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,20,0,421a
74195,MAVEN MOTT HAVEN,Multifamily Incentives Program,2023-05-16T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,60,0,60,0,60,200,0,421a
74196,17-11 HANCOCK STREET,Multifamily Incentives Program,2023-01-05T00:00:00.000,2023-11-02T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,18,0,18,0,18,60,0,421a
74197,8 COURT SQUARE APARTMENTS,Multifamily Incentives Program,2022-12-08T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,48,0,48,0,48,157,0,421a
74198,1185 WASHINGTON AVE APARTMENTS,Multifamily Incentives Program,2023-05-11T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,27,0,27,0,27,28,0,421a
74199,514 HERKIMER STREET,Multifamily Incentives Program,2023-05-10T00:00:00.000,2024-02-05T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,15,0,421a
74200,2114 FULTON STREET APARTMENTS,Multifamily Incentives Program,2023-05-01T00:00:00.000,2023-08-08T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
74201,3311 3RD AVENUE APARTMENTS,Multifamily Incentives Program,2023-05-01T00:00:00.000,2023-08-28T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,15,0,15,0,15,19,0,421a
74202,540 GRAHAM AVENUE,Multifamily Incentives Program,2023-04-27T00:00:00.000,2024-03-19T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,8,0,8,0,8,25,0,421a
74203,2434 WALTON AVENUE,Multifamily Incentives Program,2023-04-25T00:00:00.000,2023-09-28T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,35,0,35,0,35,35,0,421a
74204,449 LIBERTY AVENUE APARTMENTS,Multifamily Incentives Program,2023-04-21T00:00:00.000,2023-12-07T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,10,0,421a
74205,1285 EDWARD L GRANT HIGHWAY APARTMENTS,Multifamily Incentives Program,2022-11-30T00:00:00.000,2023-05-19T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,9,0,9,0,9,29,0,421a
74207,2046 MAPES AVE,Multifamily Incentives Program,2023-06-06T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,18,0,18,0,18,19,0,421a
74208,253 CLARKSON AVENUE,Multifamily Incentives Program,2023-06-06T00:00:00.000,2023-11-02T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,9,0,421a
74209,168 WEST 136 STREET APARTMENTS,Multifamily Incentives Program,2023-06-02T00:00:00.000,2024-05-08T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,9,0,9,0,9,27,0,421a
74210,1739 GRAND AVENUE,Multifamily Incentives Program,2023-06-02T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,30,0,30,0,30,31,0,421a
74211,2741 CRESTON AVENUE,Multifamily Incentives Program,2023-06-02T00:00:00.000,2023-08-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,43,0,43,0,43,44,0,421a
74212,2895 VALENTINE APARTMENTS_HPS,Multifamily Incentives Program,2023-06-01T00:00:00.000,2024-05-08T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,61,0,61,0,61,62,0,421a
74213,1775 CONEY ISLAND AVENUE,Multifamily Incentives Program,2023-05-26T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,23,0,23,0,23,74,0,421a
74214,2454 EAST 15TH STREET APARTMENTS,Multifamily Incentives Program,2023-05-22T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,9,0,421a
74215,36-45 PRINCE ST,Multifamily Incentives Program,2023-05-16T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,2,0,2,0,2,6,0,421a
74216,3073 BARKER AVENUE,Multifamily Incentives Program,2023-05-01T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,24,0,24,0,24,25,0,421a
74218,40 BRUCKNER BOULEVARD,Multifamily Incentives Program,2023-06-28T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,110,0,110,0,110,365,0,421a
74219,1258 SHAKESPEARE AVENUE,Multifamily Incentives Program,2023-06-28T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,89,0,89,0,89,90,0,421a
74220,1296 AND 1298 NEW YORK AVE,Multifamily Incentives Program,2023-06-26T00:00:00.000,2023-09-13T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,18,0,421a
74221,3408 FARRAGUT ROAD,Multifamily Incentives Program,2023-06-26T00:00:00.000,2023-09-26T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,9,0,421a
74222,31-04 107 STREET APARTMENTS,Multifamily Incentives Program,2023-06-23T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,2,0,2,0,2,6,0,421a
74223,1433 TELLER AVE,Multifamily Incentives Program,2023-06-21T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,18,0,18,0,18,19,0,421a
74224,1359 NOSTRAND AVE,Multifamily Incentives Program,2023-06-21T00:00:00.000,2023-11-09T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,17,0,421a
